zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29436867,12324 Yarmont Way,78753,"FOR SALE & LEASE. Fantastic rental/homestead in Copperfield. Spacious two story w/open floor plan-great for entertaining! Family room includes fireplace & vaulted ceiling. Recently replaced carpets, stainless steel appliances & garage doors. Kitchen includes plentiful counter space & new SS dishwasher, stove, & microwave. Large master w/double vanity, garden tub & separate closets. W/D & refrigerator convey! Private, fenced back yard backing up to greenbelt. Minutes away from 35, shopping, & restaurants.",30.392229080200195,-97.65595245361328,2,FALSE,TRUE,FALSE,FALSE,Single Family,1986,209900,2019-01-19,1,2019,39,4,2,0,0,0,0,0,5924,1602,1.7,3.6666666666666665,1024,13,3,3,2,33
29434867,11912 Thompkins Dr,78753,"Walk into this home & the first word to enter your mind will be ""adorable"". Great well maintained one story floorplan. Custom cabinets in kitchen and both baths, updated countertops & open floorplan. Tile floors in fireside family room and breakfast area. Updated carpet and roof replaced in 2015. Nice flat private fenced backyard. All you have to do is unpack your bags and move in.Easy assess to IH-35, Parmer and Dessau Road.Close to major employers & transportation.This home is ready for new owners.",30.38221740722656,-97.66259002685548,0,FALSE,FALSE,FALSE,FALSE,Single Family,1984,199000,2018-11-16,11,2018,11,3,1,0,0,0,0,0,8102,1040,1.8333333333333333,3.6666666666666665,1024,13,2,2,1,34
29437864,12731 Bartholdi St,78753,"This handsome, 2 story home in the Harris Ridge neighborhood features spacious rooms and lots of storage. Grill-out and entertain in the huge back-yard.  The community pool and basketball courts are nearby, a perfect place to meet your neighbors!",30.3975772857666,-97.64818572998048,2,TRUE,TRUE,FALSE,FALSE,Single Family,1999,275000,2020-05-15,5,2020,72,4,2,0,1,0,0,0,6011,1930,0.9666666666666668,3,1108,14,3,3,2,21
29433361,1412 Byers Ln,78753,"HUGE TREED CORNER LOT!  Affordable, great location, investment potential!  This 3 bed/2bath/2 car + woodburning fireplace home has been loved for 35 years.  Close to Parmer & Dessau, 2 miles from Samsung & Dell, rental potential!  Backyard comes with covered patio and 8x8 hot tub to unwind after those long days in the tech world!  Newish stove, siding, & furnace.",30.37853622436523,-97.66070556640624,0,FALSE,FALSE,TRUE,FALSE,Single Family,1984,223330,2019-11-14,11,2019,35,3,1,1,0,0,1,0,8668,1158,2.1,3.6666666666666665,1024,13,2,3,1,35
29438858,13106 Bennington Ln,78753,"5.5 kW SOLAR SYSTEM provides energy efficient SAVINGS! NEW wood tiling, NEW carpet in bedrooms, NEW HVAC, NEW roof, NEW paint throughout. Functional, open layout perfect for entertaining! WELL-MAINTAINED home with grey water reclamation system, updated gutters, sprinklers w/ Rainbird remote controls, XL covered patio, extended pergola oasis, built in shelves, fireplace ready, outdoor storage shed, recent dishwasher, high power sink disposal, and updated light/fan/sink fixtures! A DEFINITE MUST SEE!",30.40531349182129,-97.6517562866211,0,TRUE,FALSE,FALSE,FALSE,Single Family,1993,279999,2018-04-24,4,2018,40,2,1,0,0,0,0,0,8363,1901,1,3,1108,14,2,3,1,25
29433356,11828 Shropshire Blvd,78753,"Great Starter or home for Downsizing.  Cozy home with nice open floor plan located close to restaurants, shopping and other amenities.  Easy assess to IH-35, Parmer and Dessau Road.  Located in Austin but Pflugerville School District.  Close to major employers and transportation.  Washer and Dryer convey.  Large 1 car garage with storage area.  Shed in Backyard for additional storage.  Safe in Master Closet does not convey.  Owner maybe willing to sell it if Buyer would like to have it remain.",30.37928581237793,-97.66071319580078,0,FALSE,FALSE,FALSE,FALSE,Single Family,1984,201000,2018-09-26,9,2018,26,6,1,0,0,0,0,0,6403,914,2.066666666666667,3.6666666666666665,1024,13,2,2,1,34
29433354,11832 Shropshire Blvd,78753,"Freshly updated home in North Austin Close to shopping, restaurants , and easy access IH35, 15 minutes to Downtown Austin. 3 bedrooms, 1 bathroom, 1 car garage, Beautiful tile floors, No popcorn ceilings here, Updated kitchen includes whirlpool stainless steel gas stove, dishwasher, and vent hood. Granite counter tops with oversized  sink, tile backsplash. Subway tile in shower with all updated ceiling fans light fixtures Nice sized back yard for kids and pets to play in. New metal garage door.",30.37953948974609,-97.66085052490234,0,FALSE,FALSE,FALSE,FALSE,Single Family,1984,179000,2019-01-03,1,2019,30,3,1,0,0,0,0,0,6534,1024,2,3.6666666666666665,1024,13,1,3,1,35
29433352,11836 Shropshire Blvd,78753,"Another contemporary Castle Hill remodel. No expense spared renovation with design-forward modern finishes, flooring, and S/S appliances. Central, close-in neighborhood 15 minutes from Downtown and 10 minutes from the Domain. Ideal, dynamic floorplan, and awesome neighborhood amenities. Updates include: Foundation transferrable warranty, New S/S appliances, new laminate flooring, new carpet, new tile, and new lighting fixtures. This one won't last long.",30.379831314086925,-97.66092681884766,0,FALSE,FALSE,FALSE,FALSE,Single Family,1984,249900,2019-05-30,5,2019,13,3,1,0,0,0,0,0,5967,1040,2,3.6666666666666665,1024,13,2,2,1,35
29438851,13202 Bennington Ln,78753,"13202 Bennington Ln, Austin, TX 78753 is a single family home that contains 1,799 sq ft and was built in 1992. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $295,753. The Rent Zestimate for this home is $1,800/mo.",30.40593147277832,-97.65074920654295,0,TRUE,FALSE,FALSE,FALSE,Single Family,1992,250000,2019-02-07,2,2019,28,3,1,0,0,0,0,0,6838,1799,1,3,1108,14,2,3,1,27
29437845,1220 Bradbury Ln,78753,"Newly renovated with new roof, fence, hard tile/carpet, 50 gal water heater, top of line dishwasher, paint. This house almost looks like new! Excellent floorplan on a corner lot. Very convenient to Dell, Samsung, I-35, toll road, shopping, etc. Elementary and Middle schools are within 1 mile and high school is 5 miles. Community pool is a short walk. This home sparkles!",30.39784049987793,-97.651123046875,2,TRUE,TRUE,FALSE,TRUE,Single Family,1999,235000,2018-10-01,10,2018,28,4,2,0,0,0,0,0,8145,1901,1,3,1108,14,2,3,1,19
29438844,13105 Fieldgate Dr,78753,"Beautifully maintained 4 bedroom, 2 1/2 bath home in the Harris Ridge subdivision. Spacious formal living & dining room make for a great entertaining space.  Open concept Kitchen, breakfast area & family room give a second space to enjoy. Relax in the huge master suite which boasts double vanities, garden tub, separate shower & walk in closet. Three add'l bedrooms, full bath, laundry room and study nook compete the upstairs.  Large back yard makes this home a must see.",30.4035701751709,-97.64854431152344,6,TRUE,TRUE,FALSE,FALSE,Single Family,1992,177000,2019-02-20,2,2019,36,1,2,0,0,0,0,0,6534,2341,0.9333333333333332,3,1108,14,3,4,2,27
29433344,11837 Shropshire Blvd,78753,"11837 Shropshire Blvd, Austin, TX 78753 is a single family home that contains 1,020 sq ft and was built in 1984. It contains 3 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $280,505. The Rent Zestimate for this home is $1,600/mo.",30.380016326904297,-97.660552978515625,0,FALSE,FALSE,FALSE,FALSE,Single Family,1984,225000,2019-07-03,7,2019,18,3,1,1,0,0,0,0,6098,1020,2,3.6666666666666665,1024,13,1,3,1,35
29438841,13100 Rochester Ln,78753,"Come see this one owner, beautifully maintained corner-lot home on cul-de-sac.  Fresh paint, carpet in bedrooms recently replaced, hardwood floors down and remodeled kitchen provide a comfortable and convenient place to call home.  Spend your evenings lounging on the covered back patio surrounded by trees in big backyard. Easy access to the Domain, airport, TechRidge Park & Ride, many major employers, great restaurants and plentiful entertainment.  Friendly large dog in backyard.  Plan your showing today.",30.403039932250977,-97.64837646484376,4,TRUE,TRUE,FALSE,FALSE,Single Family,1993,267000,2018-08-21,8,2018,24,4,2,0,0,0,0,0,9278,2205,0.9,3,1108,14,3,4,2,25
29433339,11827 Shropshire Blvd,78753,"11827 Shropshire Blvd, Austin, TX 78753 is a single family home that contains 1,304 sq ft and was built in 1984. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $265,595. The Rent Zestimate for this home is $1,695/mo.",30.37942886352539,-97.6601333618164,0,FALSE,FALSE,FALSE,FALSE,Single Family,1984,229000,2018-07-13,7,2018,1,2,2,0,0,0,0,0,5880,1304,2.033333333333333,3.6666666666666665,1024,13,2,3,1,34
29434838,11908 Tobler Trl,78753,"Clean well maintained home being sold by long time owner. Roof shingles replaced 2018, water heater replaced 2018, A/C 2016. Nice open feel in living with vaulted ceiling. Recent interior paint. Mature trees in front yard for summer time shade.",30.381107330322266,-97.66026306152344,0,FALSE,FALSE,FALSE,FALSE,Single Family,1983,206400,2019-04-25,4,2019,18,4,1,0,0,0,0,0,7187,880,1.9333333333333331,3.6666666666666665,1024,13,1,2,1,36
29436837,12337 Thompkins Dr,78753,"Rare opportunity in trendy north Austin neighborhood! Well-maintained 2-story gem with 4 beds and 2.5 baths - Brand new interior paint, updated cabinets, granite countertops in kitchen, s.s. appliances, exterior siding replaced in 2017, and much more! Spacious living space opens to dining area and kitchen, large master bedroom & 3 cozy secondary bedrooms! Conveniently located close to schools, shopping, and major employers; minutes away from I-35. Great for entertaining or just your own piece of serenity.Restrictions: Yes",30.39386558532715,-97.65663146972656,2,FALSE,TRUE,FALSE,FALSE,Single Family,1986,305000,2020-10-02,10,2020,52,2,2,1,0,0,0,0,6011,1748,1.6333333333333335,3.6666666666666665,1024,13,3,4,1,34
29434830,1413 Alma Dr,78753,"Stunning two-story home with recent floors, stairs, paint, and chimney! Well-maintained with spacious backyard and deck. Great family or investment home with no HOA, in close proximity to upcoming shopping centers, schools, and major employers! Only 11 miles from downtown!",30.38064765930176,-97.6594009399414,0,FALSE,FALSE,FALSE,TRUE,Single Family,1983,249000,2019-12-26,12,2019,34,0,1,0,0,0,0,0,6019,1424,2,3.6666666666666665,1024,13,3,3,2,36
125891329,1420 Berlin Ln,78753,"Remarkable 2 story home loaded w/ updates.  This 5bed/3.5bath home offers- custom lighting, beautiful stained concrete floors, crown molding, modern fixtures, designer paint colors, & smart home accessories.  Kitchen features an open layout, w/ large breakfast bar open to the living area, stainless steel appliances, & Silestone countertops. This unique floorplan has 2 master retreats each w/ a large walk-in closet & full bath.  Entertain in the private backyard on the covered patio or around the firepit.",30.3955135345459,-97.64866638183594,2,TRUE,TRUE,FALSE,FALSE,Single Family,2015,350000,2019-02-13,2,2019,28,4,2,0,0,0,0,0,5140,2466,1.0333333333333334,3,1108,14,4,4,2,4
29433328,11915 Tobler Trl,78753,"Pflugerville ISD with Austin zip! Easy access to I-35 and Parmer. Nearby Shopping, restaurants, Dell, GM, Samsung yet walk to Copperfield Nature Trails! Double pane windows, new AC/heater 2016, 8X10 shed with electric in back yard, storm doors, Silestone kitchen counters, ceiling fans in all rooms, LED lights throughout. Large fenced yard with many fruit trees (Fig, lime, banana, blood orange, grapefruit and lemon). Section of back yard tilled and ready for winter planting!",30.380311965942383,-97.66021728515624,0,FALSE,FALSE,FALSE,FALSE,Single Family,1983,219000,2018-02-21,2,2018,17,1,0,0,0,0,0,0,5662,1346,2,3.6666666666666665,1024,13,1,3,1,35
29433326,11922 Tobler Trl,78753,"Welcome to this wonderfully well kept, single story, Austin home zoned to the highly rated Pflugerville Independent School District.  Upon entering, you and your guests will be met with a soaring living room ceiling, not common in single story properties, as well as ample space for entertaining and an existing fireplace, perfect for colder days. The dining area also opens to the family room, creating  sizable space for all. The kitchen boasts stainless steel appliances, a large laundry room off of the kitchen exit, as well as sliding glass doors leading to the large backyard. Not included in square footage is a bonus approx. 200 square foot screened-in porch that's climate controlled and off of secondary bedroom. Don't forget about the HUGE primary bedroom, with ensuite bathroom and his and hers closets. Upgrades include fresh paint, recently installed flooring, stainless steal appliances, and smart thermostat. As an added bonus, the stainless steel fridge, washer, dryer, nest thermostat and ring doorbell all convey with property. Would also make for a great investment property!",30.38024520874023,-97.65959930419922,4,FALSE,TRUE,TRUE,FALSE,Single Family,1983,255000,2020-12-07,12,2020,31,2,2,5,1,0,0,0,5967,1394,2,3.6666666666666665,1024,13,2,3,1,37
29434823,1313 Alma Dr,78753,"Absolute bargain! Unbelievable Price! Priced low and firm for your pre-approved buyer who wants a great deal on an amazing home. It won't last long at this low low price, so do your buyer a favor and hurry to write me a squeaky clean full price offer now and save yourself all the fun of a full price counter offer! Don't miss the golden opportunity for a fantastic deal on a home in Austin.",30.381481170654297,-97.65999603271484,0,FALSE,FALSE,FALSE,FALSE,Single Family,1983,164900,2019-11-15,11,2019,1,0,1,0,0,0,0,0,6098,1162,1.9333333333333331,3.6666666666666665,1024,13,2,3,1,36
29437821,12925 Latchwood Ln,78753,Wonderful 4/2 in Harris Glen.  Don't miss this great home!  True four bedroom with two baths and two massive living areas.  Best price per sf for any four bedroom in Harris Ridge!  Backs to Greenbelt!,30.40063095092773,-97.6484832763672,0,TRUE,FALSE,FALSE,FALSE,Single Family,1998,249900,2018-10-03,10,2018,28,5,1,0,0,0,0,0,8363,2135,0.9333333333333332,3,1108,14,2,4,1,20
29438819,1104 Blue Fox Dr,78753,"My wife and I and our daughter moved into this house when we were expecting our first baby boy. We had two sons while we lived here and filled the place up with happiness and love. Now it's looking for a hopeful, new family to call it home.
The living and dining rooms have laminate wood flooring and vaulted ceilings. Big kitchen and bathrooms have tile floors. All bedrooms have brand new carpet and everything is freshly painted. You could literally move in tomorrow (or as soon as we close). We can even work out a deal for washer, dryer and refrigerator if you would like them included.
There are seven healthy, mature trees to shade you from the hot Texas sun. The grass is in bad shape from a few years of drought, but with just a season of watering it will spring right back to the lush green carpet our kids romped through.
We will host an open house this Saturday (August 3) from 8-2pm. Please come by!

Neighborhood Description

Close to Shopping, Great Schools, lots of Employers, but super quiet and great neighbors! Swimming pool and neighborhood park.",30.40529441833496,-97.649566650390625,2,TRUE,TRUE,FALSE,FALSE,Single Family,1992,220000,2020-05-08,5,2020,33,3,2,1,0,0,0,0,7971,1572,0.9666666666666668,3,1108,14,2,3,1,28
124902317,12400 Comic Dr,78753,"Stone and stucco front with a large open backyard.  Gorgeous open floor plan with lots of natural light. The large kitchen with granite counter-tops and large cabinets opens to the living room, great for entertaining. Large island and plenty of counter space. Spacious master bedroom with a large master bathroom including an oversized shower. Separate laundry/mudroom great entry. Extended covered back patio!",30.39324188232422,-97.6501693725586,0,TRUE,FALSE,FALSE,FALSE,Single Family,2015,325000,2020-01-15,1,2020,31,3,1,2,2,0,0,0,5706,1792,1.2,3,1108,14,2,3,1,5
29437814,1433 Dexford Dr,78753,"One of the biggest lots in the neighborhood backs to true greenbelt! Nice kitchen remodel in 2017 included quartz counters, extended bar top island, upgraded cabinets with waste sorter and lazy susan storage; and all Stainless Steel appliances (refrigerator negotiable). Other upgrades include new roof, HVAC, and bamboo flooring in 2012 and recent bedroom flooring and paint. One lot from neighborhood pool. In Tech Ridge area, convenient to The Domain, NW Austin Business District, and Pflugerville. Agent Owner",30.39973068237305,-97.64739227294922,0,TRUE,FALSE,FALSE,FALSE,Single Family,1998,239900,2018-07-03,7,2018,23,4,1,0,0,0,0,0,8755,1682,0.9,3,1108,14,2,3,1,20
29433314,11920 Rotherham Dr,78753,"Wonderfully updated and maintained home with amazing shade trees in the front yard! Recent improvements/updates include all bathrooms, solid surface flooring (no carpet at all), exterior painted 1/2015, popcorn removed, covered patio. Seller would like lease back at closing.",30.380332946777344,-97.657867431640625,0,FALSE,FALSE,FALSE,FALSE,Single Family,1983,245000,2018-10-10,10,2018,26,3,1,0,0,0,0,0,7840,1500,2.033333333333333,3.6666666666666665,1024,13,3,3,2,35
29433313,11921 Rotherham Dr,78753,"Wonderful home. Added a cover for original deck and added additional deck with rail and steps to back yard that backs up to Copperfield Nature Trail
 and a storage shed. Home was repainted in 2007.
In 2009 we installed a spectacular Rebath walk in shower that increases the value of the home significantly. In 2013 we replaced the sliding back door and replaced the front door with a metal security door.",30.38025093078613,-97.65727996826172,2,FALSE,TRUE,FALSE,TRUE,Single Family,1984,259900,2020-02-28,2,2020,23,3,2,1,1,0,0,1,8251,1328,2.033333333333333,3.6666666666666665,1024,13,2,3,1,36
29437804,1321 Dexford Dr,78753,"Located in a prime location & nice neighborhood. 5 minutes WALKING distance to Neighborhood pool, park, basketball court, and playground. Easy access to Parmer Ln and I35 freeway. 15 minutes from the Downtown area. Close WORKING distance to Dell, Samsung, Applied Materials, etc.Rental Features: - Refrigerator*- Washer & Dryer*- Dishwasher- Formal Living room - Wood Floors, zero carpet- Tiles Kitchen- Dining room- Central heating- Kitchen- Air conditioning- Master bedroom with Walk in closet - Backyard with Patio- Two car garage- Fenced yardLease Terms: - Must have good credit, References, proof of employment; Credit & background check are required ($30 nonrefundable per applicant)- Tenant pays utilities (PG&E, Water, Garbage, Cable, etc). - Move in ready by December 1st. - No smoking, Pets negotiable",30.39882659912109,-97.6490707397461,0,TRUE,FALSE,FALSE,FALSE,Single Family,1998,129000,2018-05-16,5,2018,17,2,2,0,0,0,0,0,8450,1522,0.9666666666666668,3,1108,14,2,3,1,20
29438796,1105 Haverford Dr,78753,"Beautiful home in a quiet family neighborhood. Covered deck with wood benches, and a cozy fireplace in the family room for entertainment. Newly updated kitchen with granite counter tops and a gas top oven. Bay windows in the breakfast area fill the room with bright natural light. Community park and pool add to the environment of this perfectly placed neighborhood. Tall maple and pecan trees add to this lovely garden retreat.",30.40580749511719,-97.64964294433594,0,TRUE,FALSE,FALSE,FALSE,Single Family,1987,250000,2018-07-12,7,2018,24,3,1,0,0,0,0,0,10497,1589,0.9666666666666668,3,1108,14,2,3,1,31
29434793,11913 Thompkins Dr,78753,"Well-maintained, updated 3 bd/2 bth home near Tech Ridge, major roads, and shopping. Over $30K of solar panels installed (2017) along with recent A/C (2013), water heater (2014) and roof (2009). Freshly painted interior, hard flooring throughout, remodeled kitchen and bonus room with new carpet opening off kitchen through french doors. Master has sitting area. Upgraded master bath has walk in shower and ample closet space. New patio area and brand new fence in backyard.",30.38267517089844,-97.66229248046876,2,FALSE,TRUE,FALSE,TRUE,Single Family,1984,242000,2018-05-24,5,2018,53,6,2,0,0,0,0,0,6751,1309,1.8333333333333333,3.6666666666666665,1024,13,2,3,1,34
241930788,12417 Calibri Ln,78753,"12417 Calibri Ln, Austin, TX 78753 is a single family home that contains 2,466 sq ft and was built in 2017. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $384,372. The Rent Zestimate for this home is $2,295/mo.",30.392017364501964,-97.64656066894533,0,TRUE,FALSE,FALSE,FALSE,Single Family,2017,342500,2019-08-27,8,2019,1,4,1,1,0,0,0,0,5227,2466,1.2,3,1108,14,3,4,2,2
29437787,1200 Dexford Dr,78753,"*Open House Sat. 11/3 1pm-3pm*Entertainers Delight! This Lovely 2 Story Home sits on a Large Corner lot w/ almost 1/3 Acre. Its a PERFECT place to Relax or Entertain! Home Features: 4 Beds, 2.5 Baths, 2 Dining, 2 Living, &  Large Game Room! Open Kitchen w/ Center Island, tons of counter & cabinet space! Family Room w/ Stone Fireplace! Upgraded Fixtures Throughout! No Carpet on Main Floor! Huge Upper Deck! Large Covered Back Patio! Beautiful Mature Trees! Plus a Storage Shed! Great Location! Close to Major Employers! A Must See!",30.39888000488281,-97.65203857421876,0,TRUE,FALSE,FALSE,FALSE,Single Family,1998,309899,2018-12-22,12,2018,27,3,1,0,0,0,0,0,12632.4,3302,1,3,1108,14,3,4,2,20
125090786,12229 Cottage Promenade Ct,78753,"Beautiful 3 bedroom +office/study home loaded with over $15k in updates since purchase in 2017. Home features granite countertops, large kitchen island, stainless appliances, hardwood floors & beautifully landscaped backyard that's perfect for entertaining. Built by Scott Felder Homes with energy efficient materials including tankless water heater, 16 SEER HVAC, blown-in insulation, & radiant barrier roof decking. Excellent location minutes to Walnut Creek, Samsung, GM & Domain. Check out 3D Virtual Tour! Sprinkler Sys:Yes",30.3929386138916,-97.66265869140624,1,TRUE,TRUE,FALSE,TRUE,Single Family,2017,385000,2020-10-21,10,2020,72,4,2,1,1,0,1,0,8712,1962,1.4333333333333331,3.6666666666666665,1024,13,3,3,2,3
29434786,11934 Shropshire Blvd,78753,"Awesome opportunity in Copperfield under $220,000. Home is being sold by long time owner. Many recent updates including appliances, roof shingles in May 2018, interior and exterior paint, fresh carpet in bedrooms and living area, hard tile in wet areas plus refrigerator conveys with sale. Large backyard is perfect for fun get togethers.",30.38245964050293,-97.66126251220705,1,FALSE,TRUE,FALSE,TRUE,Single Family,1983,97650,2019-03-15,3,2019,30,1,2,0,0,0,0,0,7143,891,1.8666666666666665,3.6666666666666665,1024,13,1,2,1,36
29435284,12126 Shropshire Blvd,78753,"12126 Shropshire Blvd, Austin, TX 78753 is a single family home that contains 884 sq ft and was built in 1982. It contains 2 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $178,003. The Rent Zestimate for this home is $1,395/mo.",30.387407302856445,-97.657958984375,0,FALSE,FALSE,FALSE,FALSE,Single Family,1982,190000,2019-06-13,6,2019,1,3,1,0,1,0,0,0,6534,884,1.6666666666666667,3.6666666666666665,1024,13,1,2,1,37
29435280,12204 Shropshire Blvd,78753,"1535 sq ft 3 bedroom. Lovely, newly remodeled 1535 sq ft home in the subdivision of Copperfeild. 2 1/2 bedroom with den, 2 bath, dining room, kitchen nook, living area, yard, double attached garage. Fridge, stove, dishwasher, microwave, washer and dryer. $1500/month, $1500 deposit, pets negotiable. One year lease.
Apply at Turbo Tenant: 

(RLNE2367875)",30.38798522949219,-97.65763854980467,2,FALSE,TRUE,FALSE,FALSE,Single Family,1982,225000,2019-05-20,5,2019,30,3,2,0,0,0,0,0,6577,1535,1.6666666666666667,3.6666666666666665,1024,13,2,2,1,37
29434779,1304 Alma Dr,78753,"Location! Great home with tile floors and open plan. Kitchen has breakfast area with bay windows and the open living room and dining area have tile floors with tile surround fireplace and nice outdoor patio. Privacy fenced back yard. The guest bedrooms share a bath in hall and the Master suite has private bath with seperate vanity and walk in closet. The entry of home is surrounded by trees, feels like a private sanctuary. Double garage with remote opener. NO Carpet! All Laminate or tie floor. Big Shed in back yard insulated and AC with power. Patio cover with tin roof",30.382312774658203,-97.66039276123048,2,FALSE,TRUE,FALSE,FALSE,Single Family,1983,129900,2018-05-01,5,2018,26,4,2,0,0,0,0,0,6490,1294,1.8666666666666665,3.6666666666666665,1024,13,2,3,1,35
29433264,1307 Deupree Dr,78753,"Great opportunity in Copperfield! 3 beds, 2 baths, converted garage and mud room.  Large living room, open concept kitchen/living, breakfast nook, oversized back yard with storage shed. Updated bathrooms and kitchen. Great location with easy access to I35!",30.37890625,-97.66252136230467,0,FALSE,FALSE,FALSE,FALSE,Single Family,1984,255000,2020-07-16,7,2020,44,4,2,0,1,0,0,0,7405,1304,2.033333333333333,3.6666666666666665,1024,13,2,3,1,36
125458755,1501 Constanta Dr,78753,"1501 Constanta Dr, Austin, TX 78753 is a single family home that contains 2,797 sq ft and was built in 2016. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $370,547. The Rent Zestimate for this home is $2,100/mo.",30.39279365539551,-97.65001678466795,2,TRUE,TRUE,FALSE,FALSE,Single Family,2016,328867,2018-05-24,5,2018,13,0,2,0,0,0,0,0,6316,2797,1.2,3,1108,14,3,4,2,2
29433254,11822 Tobler Trl,78753,"Exceptionally Updated Home on Large Corner Lot! Upgrades include Wood Plank Tile Flooring, Remodeled Kitchen w/ Custom Cabinets (Under Cabinet Lighting) , New Sink & Faucet, Quartz Countertops, Stainless Appliances. Spa like Guest Bath w/ Oversized Shower with Frameless Glass & a Towel warmer. Master Bath Updated 3-2019 with tub & tile. Energy Efficient w/ Triple Pane Windows (2011), Replaced HVAC (2016) & Roof Replaced (2016). Mature trees with a Sprinkler System & Drip Irrigation for the Flower Beds. Convenient location in Northeast Austin!",30.38039970397949,-97.6626205444336,2,FALSE,TRUE,FALSE,FALSE,Single Family,1984,240000,2019-04-05,4,2019,19,7,3,0,0,0,0,0,7405,1236,1.9333333333333331,3.6666666666666665,1024,13,2,3,1,35
29435253,1113 Peggotty Pl,78753,"1113 Peggotty Pl, Austin, TX 78753 is a single family home that contains 1,291 sq ft and was built in 1985. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $297,556. The Rent Zestimate for this home is $1,700/mo.",30.386512756347656,-97.66021728515624,0,FALSE,FALSE,FALSE,FALSE,Single Family,1985,249900,2019-05-20,5,2019,1,1,1,0,0,0,0,0,4356,1291,1.6333333333333335,3.6666666666666665,1024,13,2,3,2,34
29438752,1120 Faircrest Dr,78753,"***PRE-APPROVED SHORT SALE***

1120 Faircrest Drive
Austin, TX 78753

3 bedroom
2 bathroom
1,640 sq foot
Open floorplan
Backyard deck

Call immediately to view this home -  (sold as is).

Sam Sheridan
Real Estate Agent (TREC #0565169)
The FDR Group (Real Estate Team)
Direct: 512-653-870 four
Fax: 512-870-923 three
Email: AustinsMyHome @ Gmail.com

**Broker Anthony Sheridan (TREC #0485831) 

Neighborhood Description

Great Community with park/pool - Harris Ridge HOA (@ $242/annual)",30.40645408630371,-97.64772033691406,2,TRUE,TRUE,FALSE,TRUE,Single Family,1987,255000,2019-02-26,2,2019,20,3,2,0,0,0,0,0,5662,1640,0.9666666666666668,3,1108,14,2,3,1,32
145550740,1525 Constanta Dr,78753,"Just across the street from the community playscape. Open living/dining/kitchen area. Wood plank hard tile floors down. Double oven, built in microwave. Whirlpool washer and dryer. All bedrooms and one living area up. Home is gently lived in and well maintained. 11' ceilings. Zoned sprinkler system, treated cedar plank fencing. Front exterior security lights, prewired for a security system, built in termite treatment system. CAT 6, USB outlets. Under stair storage.",30.39241027832031,-97.64922332763672,0,TRUE,FALSE,FALSE,FALSE,Single Family,2016,345000,2020-07-17,7,2020,31,3,1,0,0,0,0,0,5140,1884,1.1666666666666667,3,1108,14,3,4,2,4
29435234,1407 Atterbury Ln,78753,"Charming home in an established neighborhood with no HOA. 15 mins from DT Austin, close to shopping and entertainment. Modern kitchen with quartz countertops, updated flooring in kitchen, living room, and stairs. 3 bedrooms, 2.5 baths and the garage has an additional room perfect for a guest bedroom or an office. Entire siding was replaced and added covered deck in 2017. Huge trees, located on corner lot perfect for entertaining.",30.385852813720703,-97.656463623046875,1,FALSE,TRUE,FALSE,FALSE,Single Family,1982,255900,2020-03-06,3,2020,20,4,2,2,0,0,0,0,8319,1306,1.8333333333333333,3.6666666666666665,1024,13,3,3,2,38
29434734,1308 Tuffit Ln,78753,"Many recent updates in 2018 including new roof, interior paint, additional insulation, new windows and French Door to patio. Large backyard, with mature shade tree and privacy is perfect for fun get togethers. Great community located close to I-35, Domain, shopping and major employers.",30.38278007507324,-97.65966796875,0,FALSE,FALSE,FALSE,FALSE,Single Family,1983,235000,2019-04-01,4,2019,22,1,2,0,0,0,0,0,5662,1228,1.8333333333333333,3.6666666666666665,1024,13,2,3,1,36
29436731,12312 Uttimer Ln,78753,"12312 Uttimer Ln, Austin, TX 78753 is a single family home that contains 1,800 sq ft and was built in 1993. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $377,301. The Rent Zestimate for this home is $1,790/mo.",30.39409255981445,-97.658782958984375,2,TRUE,TRUE,FALSE,FALSE,Single Family,1993,350000,2020-09-16,9,2020,26,2,2,0,1,0,0,0,7840,1800,1.5666666666666664,3.6666666666666665,1024,13,2,3,1,27
29438725,13212 Bennington Ln,78753,"Beautiful 4 bedroom home with great living space throughout.  Great backyard with covered patio and large storage shed.  Wonderful kitchen with island, open to the family room and breakfast dining area.",30.40646934509277,-97.6501922607422,0,TRUE,FALSE,FALSE,FALSE,Single Family,1993,265000,2018-12-01,12,2018,24,4,1,0,0,0,0,0,6403,2233,1,3,1108,14,3,4,2,25
