zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29385723,6200 Lotus Ln,78721,"Great opportunity to live in East Austin, rare 4 bedroom home, just needs your personal touches to make it yours.  Quick access to 183, minutes from the airport and downtown.  Parks, bike trails and urban farms near by.  Schedule your showing",30.26176071166992,-97.67903137207033,0,FALSE,FALSE,FALSE,FALSE,Single Family,1970,290000,2019-12-18,12,2019,25,1,0,1,1,0,0,0,7535,1637,1.366666666666667,3,406,11,2,4,1,49
29385721,1204 Arthur Stiles Rd,78721,"Virtually walk through this home with the 3D tour!*  Vacant & easy to go see! A new look for this adorable home! Painted inside & out! New HVAC in Jan, 2020. Home has granite counters, stainless appliances,beautiful cabinets, laminate wood floors, new carpet in 2019, open floor plan, 2 living areas. Location has quick access to downtown Austin & the airpot! Plus a storage building, fenced backyard.Several remodeled homes in the area.",30.26123809814453,-97.67810821533205,0,FALSE,FALSE,FALSE,FALSE,Single Family,1970,312000,2020-06-29,6,2020,20,3,0,1,0,0,0,0,5967,1587,1.4333333333333331,3,406,11,2,3,1,50
29385718,6203 Stiles Cv,78721,"6203 Stiles Cv, Austin, TX 78721 is a single family home that contains 1,132 sq ft and was built in 1969. It contains 2 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $362,619. The Rent Zestimate for this home is $1,800/mo.",30.26150131225586,-97.678466796875,2,FALSE,TRUE,FALSE,FALSE,Single Family,1969,315000,2020-11-16,11,2020,21,4,2,1,1,0,0,0,6098,1132,1.366666666666667,3,406,11,2,2,1,51
89549708,1117 Altum St,78721,"Famed KRDB design in the first-of-kind SOL community and minutes to the most exciting parts of East Central. Architecture intersects with affordability, thoughtful design and true sustainability at SOL; one of the nation's first net-zero energy capable developments. 1117 Altum offers the most forward design within SOL with its abundant use of steel for beautiful effect as well as functionality. Elevated full wrap-around exterior deck, large open volumes in interior and a double height floating stairwell are everyday reminders. Custom finishes including integral stucco, double office suite as a built-in, skylight banks and so on are endless. Gorgeous steel & cedar pergolas, zen concrete pavers, warm clumping bamboo and a soothing xeriscaped yard set the perfect mood for warm gatherings or as a peaceful respite in the yard. This home that simply can't be re-created at this price in East Central today.",30.25835418701172,-97.68367004394533,2,TRUE,TRUE,FALSE,FALSE,Single Family,2013,505000,2019-03-14,3,2019,25,4,2,0,0,0,0,0,4181,1671,1.2333333333333332,3,406,11,3,3,2,6
29385706,6207 Thurgood Ave,78721,"Spacious 3 Bedroom 1 Bath Open-Concept Home with Lots of Windows. Welcoming Natural Light. Fresh Custom Paint Inside and Out and Crown Molding throughout Home. Large Backyard, GREAT for Entertaining! A MUST SEE!",30.26203536987305,-97.67859649658205,1,FALSE,TRUE,FALSE,FALSE,Single Family,1969,229000,2019-09-17,9,2019,25,1,2,1,0,0,0,0,6098,1113,1.366666666666667,3,406,11,1,3,1,50
29383701,1111 Arthur Stiles Rd,78721,"Fantastic East Austin location close to so much vibrancy, art galleries, urban farms, food, coffee and Walnut Creek Trail. Rare 4 bedroom with 1 car garage, the floor plan is so flexible with room for guests, entertaining and a large master suite for ultimate privacy. Enjoy stunning unobstructed sunsets from your front porch, and secluded woods-like privacy from your back or side yard.",30.259382247924805,-97.67894744873048,1,FALSE,TRUE,FALSE,FALSE,Single Family,1970,150000,2020-09-11,9,2020,32,2,2,1,1,0,0,0,8232,1585,1.366666666666667,3,406,11,2,4,1,50
89546963,5909 Lux St,78721,"5909 Lux St, Austin, TX 78721 is a single family home that contains 1,414 sq ft and was built in 2011. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $504,243. The Rent Zestimate for this home is $2,395/mo.",30.258867263793945,-97.68467712402344,4,TRUE,TRUE,FALSE,FALSE,Single Family,2011,410000,2018-11-20,11,2018,1,7,2,0,0,0,0,0,3484,1414,1.2333333333333334,3,406,11,2,3,2,7
29383667,6102 Calmar Cv,78721,"Very trendy, newly renovated 3 bedroom home located very close to downtown Austin! Home features new roof, new flooring and new windows. The new galley kitchen features stainless appliances, stainless wall shelving and stainless vent hood. Wood laminate flooring throughout. Beautiful shade trees make this a really nice lot! Just minutes from 183 and an easy commute to downtown or the airport.",30.25654602050781,-97.6834487915039,1,FALSE,TRUE,FALSE,TRUE,Single Family,1984,305000,2020-06-04,6,2020,47,2,2,0,1,0,0,0,6795,1100,1.3,3,406,11,2,3,1,36
2092731665,1109 Thurgood Cir,78721,"East Austin charmer in Opportunity Zone and zoned SF3! This 3 bedroom, 2 full bath home offers new wood-look laminate flooring, new paint, freshly painted kitchen cabinetry, new countertops and backsplash in kitchen! SS appliances + a 1K credit for new dishwasher and range. Wood burning fireplace in large living area and walk in closets in every bedroom! New roof from 2019. Huge backyard with so much potential, and no neighbors directly behind.",30.261615753173828,-97.67606353759766,2,FALSE,TRUE,FALSE,FALSE,Single Family,1975,334999,2020-06-05,6,2020,17,2,2,1,0,0,0,0,7056,1209,1.5,3,406,11,2,3,1,45
29384138,906 Koerner Ln,78721,"906 Koerner Ln, Austin, TX 78721 is a single family home that contains 1,090 sq ft and was built in 1950. It contains 2 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $528,882. The Rent Zestimate for this home is $1,900/mo.",30.257238388061523,-97.69104766845705,0,FALSE,FALSE,FALSE,FALSE,Single Family,1950,450000,2019-07-19,7,2019,1,0,2,0,0,0,0,0,17859.6,1090,1.2,3.333333333333333,437,11,1,2,1,69
89547530,5921 Lux St,78721,"5921 Lux St, Austin, TX 78721 is a single family home that contains 1,440 sq ft and was built in 2014. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $562,542. The Rent Zestimate for this home is $2,395/mo.",30.258731842041016,-97.6843719482422,2,TRUE,TRUE,FALSE,FALSE,Single Family,2014,485000,2020-10-06,10,2020,42,4,2,2,0,0,0,0,3920,1440,1.2666666666666666,3,406,11,2,3,2,6
2138640520,1104 Mahan Dr,78721,"1104 Mahan Dr, Austin, TX 78721 is a single family home that contains 1,183 sq ft and was built in 1979. It contains 4 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $370,447. The Rent Zestimate for this home is $1,700/mo.",30.262466430664062,-97.6856918334961,0,FALSE,FALSE,FALSE,FALSE,Single Family,1979,289999,2018-06-15,6,2018,1,2,0,0,0,0,0,0,6969,1183,1.2333333333333332,3,406,11,1,4,1,39
83125473,4220 Threadgill St,78723,"This Garden Court style Craftsman home in the heart of Mueller is a rare find. An expansive front porch opens up to a central courtyard for sharing with friends and neighbors. Built by The Muskin Company, known for thoughtful, eco-friendly designs, this 2012 sq.ft., 3 bed/2.5 bath home offers an open floor plan with attention to detail. Stylish elements include warm concrete and hardwood floors, Haiku ceiling fans, wainscoting and plantation shutters. Nest thermostats and Lutron lighting bring state-of-the-art function. The heart of the home is the spacious kitchen with tons of counter space and storage, connected to a custom mudroom and a workstation perfect for homework. Sliding glass doors lead out to a private deck perfect for barbecues. Whether you enjoy the outdoors from your private deck or the shared courtyard, this home offers the best of both worlds, and requires no weekend yard work! Walk to Mueller Lake Park, the farmer's market, The Thinkery, Alamo & more.",30.29515266418457,-97.70142364501952,0,TRUE,FALSE,FALSE,FALSE,Single Family,2008,695000,2019-11-01,11,2019,27,3,1,2,1,0,1,0,2744,2012,1.8,6.666666666666668,1156,15,3,3,2,11
29401973,1613 Westmoor Dr,78723,"1613 Westmoor Dr, Austin, TX 78723 is a single family home that contains 1,080 sq ft and was built in 1955. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $470,148. The Rent Zestimate for this home is $2,095/mo.",30.306983947753903,-97.697357177734375,0,FALSE,FALSE,FALSE,FALSE,Single Family,1955,400000,2019-04-24,4,2019,1,0,1,0,0,0,0,0,6969,1080,1.633333333333333,5,966,15,2,3,1,64
120896918,4616 Ruiz St,78723,"4616 Ruiz St, Austin, TX 78723 is a single family home that contains 1,918 sq ft and was built in 2014. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $699,324. The Rent Zestimate for this home is $3,200/mo.",30.29914093017578,-97.7022476196289,0,TRUE,FALSE,FALSE,FALSE,Single Family,2014,699000,2020-12-18,12,2020,28,3,1,2,1,0,0,0,2613,1918,2,5,966,15,3,3,2,6
29401967,5209 Knight Cir,78723,"5209 Knight Cir, Austin, TX 78723 is a single family home that contains 953 sq ft and was built in 1955. It contains 3 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $419,010. The Rent Zestimate for this home is $1,800/mo.",30.30621337890625,-97.69811248779295,0,FALSE,FALSE,FALSE,FALSE,Single Family,1955,359000,2019-12-16,12,2019,1,3,0,2,1,0,0,0,6534,953,1.6666666666666667,5,966,15,1,3,1,64
29406966,1419 Larkwood Dr,78723,"Attn Chefs, Bakers, Foodies & Big Families!! Ideal family/media room & kitchen made for entertainment. Kitchen has 2 commercial sinks & stove, inline instant hot/cold water and 220+ cuft of quite close cabinets.  Home is a complete remodel, including electric, plumbing, new HVAC & roof, w/ high end finishes, storage, LED lighting, marble bathroom, tankless water heater, crown molding, & sun tunnels. Master w/ en suite has separate entrance (could be used as a rental/office) & a 200 sqft storage shed/ADU.",30.31217384338379,-97.698333740234375,2,FALSE,TRUE,FALSE,FALSE,Single Family,1954,542995,2018-12-17,12,2018,39,3,3,0,0,0,0,0,9539,2221,1.5333333333333334,5,966,15,3,3,1,64
83125445,4444 Camacho St,78723,"4444 Camacho St, Austin, TX 78723 is a single family home that contains 1,544 sq ft and was built in 2008. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $656,494. The Rent Zestimate for this home is $2,650/mo.",30.295862197875977,-97.70110321044922,2,TRUE,TRUE,FALSE,FALSE,Single Family,2008,599900,2020-06-08,6,2020,42,5,3,1,1,0,0,0,3310,1544,1.8,6.666666666666668,1156,15,3,3,2,12
2110746442,2109 Mc Bee St,78723,"Standard Pacific Yard Home 

Neighborhood Description

Walking distance of Mueller HEB and Town Center and Lake Park",30.29729652404785,-97.70109558105467,2,TRUE,TRUE,FALSE,FALSE,Single Family,2013,725000,2020-11-10,11,2020,29,5,2,2,2,0,0,0,3484,2106,2.066666666666667,5,966,15,2.5,4,2,7
29406937,1403 Briarcliff Blvd,78723,"Updated home in a fantastic location! Minutes to Downtown, Mueller shopping/restaurants, and Bartholomew District Park, Pool, and Disc Golf Park. 2017 updates include brand new EE windows with lifetime warranty, new water heater, and exterior paint. In 2019-fresh interior paint & new SS center island/oven. Open concept floorplan w/ stained concrete flooring throughout. Living room wired for surround sound. Chef's grade gas cooktop in the kitchen. Incredible yard with large deck w/ chicken coop- perfect for entertaining! W/D and fridge convey!",30.316347122192383,-97.69782257080078,1,FALSE,TRUE,FALSE,FALSE,Single Family,1956,389900,2019-04-15,4,2019,1,5,2,0,0,0,0,0,8058,1152,0.7666666666666666,3,849,14,2,3,1,63
29409921,1413 Berkshire Dr,78723,"Stunning home with amazing pool just minutes to downtown! Updated kitchen with Silestone counters.  Fantastic wood floors in every room.  Open and bright floor plan!  Remodeled master bath oasis with quartz counter vanity, soaking tub and great natural light.  Brand new blackout solar shades in each bedroom.   Built-in quartz desk for two in guest bedroom.  Private backyard with huge patio overlooking the lovely saltwater pool.  Tons of storage.  Walk to Cenote! Close to everything Austin has to offer!",30.31671714782715,-97.6965103149414,2,FALSE,TRUE,FALSE,FALSE,Single Family,1955,274900,2020-06-08,6,2020,65,6,2,0,0,0,0,0,8276,1550,0.7333333333333334,3,849,14,2,3,1,65
29409917,1405 Berkshire Dr,78723,"Beautifully renovated single story mid-century home located in highly sought after Gaston Park. Featuring 3 bedrooms, 2 baths with wide open floor plan & loads of natural light. Eat-in kitchen open to family with breakfast bar, granite countertops and stainless steel appliances. Master suite with full bath with quartz countertops and walk-in shower. Enjoy entertaining in covered patio area or in the gorgeous backyard surrounded by flowers and native plants, along with towering mature shade trees. Minutes to downtown, shopping and dining.",30.31706047058105,-97.6972198486328,12,FALSE,TRUE,FALSE,TRUE,Single Family,1955,500000,2020-11-10,11,2020,29,3,2,2,0,0,0,0,7797,1209,0.7000000000000001,3,849,14,2,3,1,65
29406915,1402 Larkwood Dr,78723,"Mueller-Central Austin Location! This super cute home has all the Vintage Charm and great updates too! Loving the hardwood floors and new carpet Oct 2018, Fresh interior paint and super clean. Huge backyard for additions or outbuildings or maybe the best hip in Central Austin backyard lounge. NO HOA rules or fees!!!! Did I mention the big bedrooms, ya got 3! Do you Love Vintage a rage/oven? Ya so have the extra large room for one! Theses Trees give great hugs and vibes and well as Pecans.",30.31330490112305,-97.69966888427734,0,FALSE,FALSE,FALSE,FALSE,Single Family,1954,350000,2019-01-11,1,2019,27,4,1,0,0,0,0,0,9016,1354,1.5333333333333334,5,966,15,2,3,1,65
29409909,1301 Berkshire Dr,78723,"Don't miss out on this rare opportunity in HOT Windsor Park! Main house 4 bedroom/2 bath (1385 sqft) + 4-CAR Garage (816 sqft)!! + Apartment (516 sqft) w/kitchen and full size bath to bring in extra income! This really is a one of kind deal! Lots of recent big ticket updates include: new floors throughout, fresh paint, new roof, some updated windows, recent shower surround. Solid foundation, nice curb appeal, great trees... Short walk to Cenote and Hank's. Minutes to Mueller & Downtown.",30.317819595336925,-97.6987075805664,0,FALSE,FALSE,FALSE,FALSE,Single Family,1955,399000,2019-01-18,1,2019,26,1,1,0,0,0,0,0,8929,1981,0.7666666666666666,3,849,14,3,5,1,64
29406898,1406 Briarcliff Blvd,78723,"Honey, stop the car for this charming home in the heart of hot Windsor Park! This 3/2 home has it all and sits on a tree covered lot. The home features tile flooring throughout; 2 living areas; open kitchen with breakfast nook; garage, screened in patio; and ample storage. The HVAC and water heater were recently replaced and the electrical panel updated. If you're looking for vintage charm in close proximity to the shops and restaurants at Mueller Development, you don't want to miss this. Pre-inspected.",30.316614151000977,-97.69709777832033,1,FALSE,TRUE,FALSE,FALSE,Single Family,1957,364000,2019-04-12,4,2019,26,5,2,0,0,0,0,0,8842,1482,0.7333333333333334,3,849,14,2,3,1,62
29409886,1421 Hillcrest Dr,78723,"1421 Hillcrest Dr, Austin, TX 78723 is a single family home that contains 1,927 sq ft and was built in 1956. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $748,664. The Rent Zestimate for this home is $2,750/mo.",30.31706237792969,-97.69525146484376,4,FALSE,TRUE,FALSE,FALSE,Single Family,1956,699900,2020-10-15,10,2020,57,4,2,2,1,0,0,0,10454,1927,0.6666666666666666,3,849,14,3,4,1,64
80088883,1900 Tom Miller St,78723,"MLS# 2201588 - Built by CalAtlantic Homes - Ready Now! ~ Model Home bordered by Lake Creek Park and front greenspace. Oversized Mueller lot. 4 bdrm or 3 bdrm with study library. Open great room with high ceilings flows into dining and kitchen to create wonderful entertainment space. Wide center island, expansive counter space, cabinets and separate pantry.  Room for two master bath with separate vanities, garden tub, walk in shower and large walk in closet. Covered front and back porch.",30.29397964477539,-97.70689392089844,2,TRUE,TRUE,FALSE,FALSE,Single Family,2007,815000,2018-11-30,11,2018,13,2,2,0,0,0,0,0,5549,2669,1.5666666666666669,6.666666666666668,1156,15,3,4,2,11
29406878,1314 Yorkshire Dr,78723,"Adorable single story home in Windsor Park area on a corner lot, fresh paint throughout the interior, new flooring in living room and bed rooms, some original features left in place. Move-in ready for a new owner wanting to live in Austin, less than 2 miles from Dell Children Hospital and Austin Community College Highland location and 5 miles from University of Texas and Brackenridge Hospital, as well as, near shopping centers, malls, and parks. A great location minutes away from downtown Austin.",30.31627655029297,-97.698486328125,2,FALSE,TRUE,FALSE,FALSE,Single Family,1955,390000,2019-04-12,4,2019,22,1,2,0,0,0,0,0,7100,1585,0.7666666666666666,3,849,14,2,3,1,64
29401990,1615 Corona Dr,78723,"Built in 1954, this little gem sits on a larger, corner lot and has loads of potential.  The bathroom has been updated with a nice lbig shower and the kitchen has recent cabinetry and appliances.  All windows have been replaced except for the cool casements in the front.  Originally a 3 bedroom, one wall was removed and now a floor to ceiling curtain hangs there, dividing that bedroom from the kitchen space.  There is a covered porch across the back and a very large storage building with a covered walkway to get there from the house.  The driveway enters from Berkman drive and there is plenty of room for adding on to the house.  Come see all of the potential in this property located just a few blocks from the Mueller Development and Bartholomew Pool, in one of the coolest old neighborhoods of Austin.",30.30831718444824,-97.69629669189452,0,FALSE,FALSE,FALSE,FALSE,Single Family,1954,389000,2020-07-31,7,2020,39,0,1,1,0,0,0,0,8712,936,1.6,5,966,15,1,2,1,66
120897872,4508 Page St,78723,"4508 Page St, Austin, TX 78723 is a single family home that contains 1,539 sq ft and was built in 2013. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $642,442. The Rent Zestimate for this home is $2,695/mo.",30.29773330688477,-97.70130920410156,2,TRUE,TRUE,FALSE,FALSE,Single Family,2013,599000,2020-07-24,7,2020,25,5,2,1,1,0,1,0,2308,1539,2.066666666666667,5,966,15,3,3,2,7
29409868,1304 Hillcrest Dr,78723,"1304 Hillcrest Dr, Austin, TX 78723 is a single family home that contains 1,106 sq ft and was built in 1955. It contains 3 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $379,856. The Rent Zestimate for this home is $1,900/mo.",30.31856155395508,-97.69734954833984,0,FALSE,FALSE,FALSE,FALSE,Single Family,1955,319500,2019-02-15,2,2019,22,2,1,0,0,0,0,0,8058,1106,0.7333333333333334,3,849,14,1,3,1,64
29409865,1400 Hillcrest Dr,78723,"Cute and cozy home available in the Windsor Park neighborhood. This house is conveniently located to downtown, the airport and wonderful shops and restaurants. Nice size lot with beautiful trees and mature plants. Home is being sold As Is. Text agent to schedule showings.",30.31830596923828,-97.696807861328125,1,FALSE,TRUE,FALSE,FALSE,Single Family,1955,375000,2020-05-22,5,2020,21,2,2,0,0,0,0,0,7797,1464,0.7000000000000001,3,849,14,2,3,1,65
29406853,1311 Yorkshire Dr,78723,"1311 Yorkshire Dr, Austin, TX 78723 is a single family home that contains 1,288 sq ft and was built in 1958. It contains 3 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $479,112. The Rent Zestimate for this home is $2,190/mo.",30.316125869750977,-97.69929504394533,1,FALSE,TRUE,FALSE,FALSE,Single Family,1958,425000,2020-06-05,6,2020,66,2,2,2,1,0,0,0,8145,1288,0.8000000000000002,3,849,14,1,3,1,62
29409851,1409 Glencrest Dr,78723,"1409 Glencrest Dr, Austin, TX 78723 is a single family home that contains 1,402 sq ft and was built in 1956. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $423,363. The Rent Zestimate for this home is $1,995/mo.",30.31823348999023,-97.6957550048828,0,FALSE,FALSE,FALSE,FALSE,Single Family,1956,359400,2019-05-08,5,2019,1,2,0,0,0,0,0,0,7405,1402,0.6666666666666666,3,849,14,2,3,1,63
29409843,1303 Glencrest Dr,78723,"1303 Glencrest Dr, Austin, TX 78723 is a single family home that contains 1,402 sq ft and was built in 1956. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $510,107. The Rent Zestimate for this home is $2,200/mo.",30.31891822814941,-97.69720458984376,0,FALSE,FALSE,FALSE,FALSE,Single Family,1956,450000,2020-06-29,6,2020,36,4,1,3,1,0,1,0,8363,1402,0.7000000000000001,3,849,14,2,3,1,64
29409841,1302 Glencrest Dr,78723,"Total remodel in up-and-coming Windsor Park neighborhood! New roof, siding, insulation, kitchen, baths and more! 3 large bedrooms, 2 full baths, 1 car garage on this large level lot. New patio is perfect for enjoying this large fenced in backyard. Gorgeous original wood floors throughout. Sold core five panel doors. All new landscaping. Move in ready!",30.31929016113281,-97.69685363769533,3,FALSE,TRUE,FALSE,FALSE,Single Family,1956,429900,2018-03-02,3,2018,24,7,4,0,0,0,0,0,7623,1269,0.6666666666666666,3,849,14,2,3,1,62
29406839,1200 Northridge Dr,78723,"Amazing location and multiple updates. Located across from a newly established Montessori school and surrounded by several high-end remodels, the home features many updates including new: solid core interior doors; attic insulation; fans and outlets in the bathrooms; paint; landscaping, and more. The majority of the windows will be replaced 8/13. The best features are the dog-friendly backyard and the location in terms of proximity to fun things and work. Only 3 minutes from Mueller and Alamo Drafthouse.",30.31585121154785,-97.701080322265625,1,FALSE,TRUE,FALSE,TRUE,Single Family,1959,360000,2019-09-20,9,2019,20,3,2,0,1,0,0,0,9452,1326,1.5333333333333332,5,966,15,2,3,1,60
120899329,2104 Mcbee St,78723,"**Subject to City of Austin SMART Housing and Mueller Foundation Affordable Home Program requirements. (80% MFI). BUYER MUST HAVE PRE-QUALIFICATION**  See Process/COVID docs for application process. Walk to Thinkery, Drafthouse, HEB, hike & bike trails, playgrounds/community pools. Great Community to Live, Work, and Play! This is a resale-restricted home and must be sold to an income-qualified buyers. See Docs/Agent for details.**",30.297496795654297,-97.70147705078124,2,TRUE,TRUE,FALSE,FALSE,Single Family,2012,224317,2020-06-25,6,2020,25,3,3,0,1,0,1,0,1568,1459,2.066666666666667,5,966,15,3,3,2,8
29409828,1405 Glenwood Dr,78723,"Updated Windsor Park home featuring a minimalist, modern interior.",30.31905746459961,-97.695556640625,2,FALSE,TRUE,FALSE,TRUE,Single Family,1957,494950,2019-11-07,11,2019,1,8,2,0,0,0,0,0,8494,1330,0.6666666666666666,3,849,14,2,3,1,62
29405486,1305 Suffolk Dr,78723,"1305 Suffolk Dr, Austin, TX 78723 is a single family home that contains 2,138 sq ft and was built in 1955. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $588,747. The Rent Zestimate for this home is $2,800/mo.",30.310197830200195,-97.7024154663086,0,FALSE,FALSE,FALSE,FALSE,Single Family,1955,480000,2018-03-17,3,2018,29,2,1,0,0,0,0,0,7056,2138,1.6333333333333335,5,966,15,3,4,2,63
29406805,1206 Ridgemont Dr,78723,"Classic Windsor Park Mid-Century all-brick rancher. Still owned and occupied by the same family who built the home in 1956. The tall fence and remote-controlled electronic gate create a peaceful and private front yard oasis. In the kitchen, original custom knotty pine cabinetry and quartz countertops combine to provide the perfect blend of old and new. Exterior features include metal roof and custom-built covered patio. Exterior storage room on patio and separate shed at rear of property.",30.313854217529297,-97.70269775390624,1,FALSE,TRUE,FALSE,FALSE,Single Family,1956,429000,2020-09-16,9,2020,52,2,2,2,3,0,0,0,9069,1404,1.5666666666666664,5,966,15,1,3,1,64
29406803,1210 Ridgemont Dr,78723,"This house oozes charm!  3BR, 2 BA home with stunning hardwood floors throughout all the living areas.  New low e windows offer tons of natural light and views into the huge backyard.  Bonus room added to the back of house for extra living space.  Multiple areas out back for entertaining.  Lots of vintage character here in this well maintained home.  Close to everything!",30.31362533569336,-97.7023468017578,0,FALSE,FALSE,FALSE,FALSE,Single Family,1953,369000,2019-04-22,4,2019,33,3,1,0,0,0,0,0,9234,1618,1.5333333333333332,5,966,15,2,3,1,66
80091792,1921 Zach Scott St,78723,"An enchanted Craftsman style home located in the heart of Muller! Walk & bike everywhere. Front porch looks across to Lake Park which hosts Farmer's market on W/E. Open layout from the formal dining to the living area with soaring ceilings. Shaker style cabinets, granite countertops, island & separate pantry is everything you need in your kitchen. Decompress in your spacious master suite w/ double vanity, walk-in shower, & large closet. Separate laundry room and lots of storage. Private backyard garden.",30.29394340515137,-97.70623779296876,2,TRUE,TRUE,FALSE,FALSE,Single Family,2007,625000,2020-04-07,4,2020,37,7,3,2,2,0,1,0,3441,1842,1.5666666666666669,6.666666666666668,1156,15,3,3,2,13
29403787,1400 Westmoor Dr,78723,"1400 Westmoor Dr, Austin, TX 78723 is a single family home that contains 1,040 sq ft and was built in 1955. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $477,358. The Rent Zestimate for this home is $1,995/mo.",30.309703826904297,-97.70207977294922,1,FALSE,TRUE,FALSE,FALSE,Single Family,1955,389500,2018-09-07,9,2018,25,6,2,0,0,0,0,0,6534,1040,1.6333333333333335,5,966,15,2,3,1,63
2087145786,2308 Robert Browning St,78723,"2308 Robert Browning St, Austin, TX 78723 is a single family home that contains 3,380 sq ft and was built in 2017. It contains 5 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $1,121,361. The Rent Zestimate for this home is $4,594/mo.",30.29900550842285,-97.69886016845705,0,TRUE,FALSE,FALSE,FALSE,Single Family,2017,939000,2019-01-16,1,2019,39,4,1,0,0,0,0,0,3920,3380,2,5,966,15,4,5,1,2
29403785,1404 Westmoor Dr,78723,"Perfect starter home ready to renovate and make your own! The large lot has many beautiful trees, and a perfect location in desirable Windsor Park. Large deck and workshop in back which has electric and A/C, so could be turned into a small guest house or office. Contact list agent for showings.",30.30954360961914,-97.70174407958984,0,FALSE,FALSE,FALSE,FALSE,Single Family,1955,314900,2018-09-15,9,2018,23,4,1,0,0,0,0,0,7361,999,1.6333333333333335,5,966,15,1,3,1,63
145653268,4724 Vaughan St,78723,"4724 Vaughan St, Austin, TX 78723 is a single family home that contains 1,638 sq ft and was built in 2017. It contains 2 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $558,238. The Rent Zestimate for this home is $3,000/mo.",30.299650192260746,-97.69792175292967,2,TRUE,TRUE,FALSE,FALSE,Single Family,2017,565000,2020-11-13,11,2020,27,4,3,4,2,0,0,0,2178,1638,1.9333333333333336,5,966,15,3,2,2,3
29409763,6015 Sheridan Ave,78723,"Centrally located near IH 35 and Hwy 290 for easy access to UT, Dell Children's Medical and downtown.  Priced below 2018 tax appraisal.  Hardwood floors, central heat, nice trees and large backyard. LOT: 7641 sq. ft.

Home has been continuously rented since 1974.  TCAD value $241,708!

Will pay buyer agent commission.

This house will require a very, very modest (low budget) remodel to make it move-in ready.  
For example, $5,500 for a new central air condition and heating system!  $2,500 to refinish hardwood floors!  $3,000 for a new stove/oven and refrigerator!  A couple gallons of paint and a little elbow grease and its move-in ready!!!!!!!!!!

Price will increase once central air conditioning is added, interior is painted and hardwood floor coverings are refinished.  These matters are likely to begin in due course.  

House has central heat (ducts in attic); only $5,500 required to add central air conditioning.

NOT interested in listing the property with an agent at this time, but will entertain offers from buyer agents.

Showings available anytime.

Contact; Randy
Call/Text:  512.963.6971
Email: ranbec.55@gmail.com",30.31957626342773,-97.701263427734375,0,FALSE,FALSE,FALSE,FALSE,Single Family,1951,329000,2019-07-01,7,2019,20,2,2,2,2,0,0,0,7623,840,0.8000000000000002,3,849,14,1,2,1,68
29403751,1412 Broadmoor Dr,78723,"1412 Broadmoor Dr, Austin, TX 78723 is a single family home that contains 1,329 sq ft and was built in 1955. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $431,807. The Rent Zestimate for this home is $2,000/mo.",30.30853843688965,-97.70153045654295,0,FALSE,FALSE,FALSE,FALSE,Single Family,1955,359900,2018-09-25,9,2018,19,3,1,0,0,0,0,0,7361,1329,1.6666666666666667,5,966,15,2,3,1,63
80092247,1908 Tom Miller St,78723,"Highly desirable Mueller neighborhood w/ great open floor plan overlooking hike/bike trail. Huge windows bring in an abundance of natural light.  Gorgeous interior includes: hickory hardwood floors, steel iron doors, silestone counters, shaker cabinets, crown molding, spray foam, tankless H2O, native landscaping and more. Within walking distance to Alamo Draft House, farmers market, restaurants, pools, parks and all the vibrant amenities in Mueller.",30.29371452331543,-97.70687103271484,0,TRUE,FALSE,FALSE,FALSE,Single Family,2009,478165,2019-05-21,5,2019,38,4,2,0,2,0,1,0,4051,2669,1.5666666666666669,6.666666666666668,1156,15,3,4,2,10
