id,loan_status,year,fully_paid,credit_score,credit_history_age,had_delinq,delinq_recent,has_pub_rec,recovery_channel,payoff_gross,payoff_net,payoff_frac,addr_state,annual_inc,dti,emp_length,emp_title,fico_approx,grade,home_ownership,inq_last_6mths,installment,int_rate,issue_d,loan_amnt,open_acc,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,funded_amnt,funded_amnt_inv
474981,Fully Paid,2010,1,62,17.83709787816564,1,1,0,NA,31335.0592408956,31335.0592408956,1.253402369635824,PA,225000,1.35,10+ years,ARCADIS,702,D,MORTGAGE,1,870.39,15.31,Jan-2010,25000,7,home_improvement,0,0,D3,36 months,Home Improvement Loan,14,Not Verified,191xx,31335.0592408956,25000,6335.06,0,0,0,Feb-2013,25000,24975
477532,Fully Paid,2010,1,67,15.085557837097879,1,0,1,NA,16781.931085730703,16781.931085730703,1.1987093632664787,CA,79000,16.34,6 years,Hot Topic Inc,687,C,MORTGAGE,1,475.56,13.57,Jan-2010,14000,16,debt_consolidation,11889,54.8,C3,36 months,Ending Sisyphus's Curse,38,Not Verified,917xx,16781.931085730703,14000,2781.93,0,0,0,Mar-2012,14000,13975
477515,Fully Paid,2010,1,70,15.915126625598905,0,0,0,NA,8205.4218054273,8205.4218054273,1.1088407845172028,CA,125000,7.47,5 years,US Treasury,722,B,MORTGAGE,0,247.66,12.53,Jan-2010,7400,4,debt_consolidation,24344,65.8,B5,36 months,IOU Smartly,16,Not Verified,941xx,8205.4218054273,7400,805.42,0,0,0,Feb-2011,7400,7400
477486,Fully Paid,2010,1,75,8.251882272416154,1,0,0,NA,6863.0744283877,6863.0744283877,1.1438457380646168,PA,59785.01,17.58,2 years,Bryn Mawr Rehabiliation Hospital,722,A,RENT,2,190.63,8.94,Jan-2010,6000,17,debt_consolidation,6908,32,A5,36 months,Trying to Eliminate College Debt,23,Not Verified,193xx,6863.0744283877,6000,863.07,0,0,0,Feb-2013,6000,5875
475432,Fully Paid,2010,1,61,21.503080082135522,0,0,0,NA,30244.8580747039,30244.8580747039,1.247210642255831,FL,80000,23.08,7 years,Catalent Pharma Solutions,712,D,RENT,1,848.42,15.65,Jan-2010,24250,5,debt_consolidation,46563,95.2,D4,36 months,Debt Relief,14,Not Verified,337xx,30244.8580747039,24250,5994.86,0,0,0,Aug-2012,24250,24200
477433,Fully Paid,2010,1,66,14.001368925393566,1,0,0,NA,23245.981561372697,23245.981561372697,1.2234727137564578,VA,124000,11.17,4 years,Battelle Memorial Institute,692,C,MORTGAGE,0,648.61,13.92,Jan-2010,19000,7,home_improvement,22294,69,C4,36 months,Trunk Monkey,25,Not Verified,234xx,23245.981561372697,19000,4245.98,0,0,0,Dec-2012,19000,18477.06059112066
476831,Fully Paid,2010,1,77,20.334017796030118,0,0,0,NA,12229.0906823351,12229.0906823351,1.1219349249848716,MN,95000,18.15,2 years,General Mills,777,A,OWN,0,340.29,7.74,Jan-2010,10900,20,debt_consolidation,11783,19,A3,36 months,Credit Card Payoff,58,Not Verified,553xx,12229.0906823351,10900,1329.09,0,0,0,Oct-2012,10900,10700
477388,Fully Paid,2010,1,77,20.503764544832308,1,0,0,NA,1585.8512137167002,1585.8512137167002,1.0572341424778,IL,28800,15.04,< 1 year,Lifequote,742,A,RENT,0,46.83,7.74,Jan-2010,1500,6,debt_consolidation,949,22.1,A3,36 months,New Job Bridge,12,Not Verified,600xx,1585.8512137167002,1500,85.85,0,0,0,Jan-2011,1500,1500
475522,Fully Paid,2010,1,77,29.251197809719372,0,0,0,NA,7853.521618190601,7853.521618190601,1.0471362157587467,NJ,120000,7.72,3 years,DCH MONTCLAIR ACURA,777,A,OWN,1,234.14,7.74,Jan-2010,7500,14,debt_consolidation,5195,5.4,A3,36 months,xxxx,42,Not Verified,070xx,7853.521618190601,7500,353.52,0,0,0,Nov-2010,7500,7350
477281,Fully Paid,2010,1,61,10.420260095824778,1,0,1,NA,29851.8475107916,29851.8475107916,1.231004021063571,CA,88066,15.72,10+ years,Verizon Business Ntwrk Svcs Inc,687,D,RENT,0,848.42,15.65,Jan-2010,24250,9,debt_consolidation,31710,93.5,D4,36 months,Debt Consolidation Loan,21,Not Verified,946xx,29851.8475107916,24250,5601.85,0,0,0,Mar-2012,24250,24245.43039674904
477250,Fully Paid,2010,1,74,11.419575633127995,0,0,0,NA,11810.8501554813,11810.8501554813,1.1810850155481298,MA,80000,21.04,2 years,Lahey Clinic,727,B,OWN,0,328.04,11.14,Jan-2010,10000,17,debt_consolidation,20901,67.4,B1,36 months,Smart Loan,48,Not Verified,019xx,11810.8501554813,10000,1810.85,0,0,0,Feb-2013,10000,9975
477190,Fully Paid,2010,1,66,18.001368925393567,0,0,0,NA,17236.1907085774,17236.1907085774,1.2311564791841,DE,45500,23.26,10+ years,cruise vacations,687,C,OWN,0,477.92,13.92,Jan-2010,14000,8,debt_consolidation,14902,87.7,C4,36 months,consolidate,16,Not Verified,197xx,17236.1907085774,14000,3236.19,0,0,0,Dec-2012,14000,13975
477195,Fully Paid,2010,1,75,5.333333333333333,0,0,0,NA,5391.3101160506985,5391.3101160506985,1.1470872587341912,VA,31776,21.3,6 years,Wal-Mart Associates Inc.,722,A,RENT,0,149.33,8.94,Jan-2010,4700,8,debt_consolidation,4638,69.2,A5,36 months,B Loan,12,Verified,236xx,5391.3101160506985,4700,676.31,14.999999952913,0,0,Feb-2013,4700,4700
474147,Fully Paid,2010,1,74,11.586584531143053,1,0,0,NA,4111.14,4111.14,1.0277850000000002,NY,58000,5.86,4 years,NYPD,717,B,OWN,0,131.22,11.14,Jan-2010,4000,7,home_improvement,823,5.1,B1,36 months,quick investment,28,Not Verified,105xx,4111.14,4000,111.14,0,0,0,Aug-2010,4000,4000
377437,Fully Paid,2010,1,62,10.25325119780972,0,0,1,NA,17369.1320664118,17369.1320664118,1.2406522904579858,OH,65000,23.13,7 years,Barix Clinix of Ohio,682,D,MORTGAGE,0,487.42,15.31,Jan-2010,14000,12,debt_consolidation,13641,97.4,D3,36 months,Paying off Credit Cards,16,Not Verified,431xx,17369.1320664118,14000,3369.14,0,0,0,Aug-2012,14000,14000
418953,Fully Paid,2010,1,74,16.914442162902123,0,0,0,NA,15578.2324006339,15578.2324006339,1.1329623564097382,WI,54080,16.09,7 years,John Crane Orion,737,B,MORTGAGE,0,451.05,11.14,Jan-2010,13750,7,debt_consolidation,23569,70.8,B1,36 months,Bill Consolidation Loan,27,Not Verified,530xx,15578.2324006339,13750,1828.23,0,0,0,Sep-2011,13750,13600
477147,Fully Paid,2010,1,61,10.839151266255989,0,0,0,NA,27734.23073114636,27734.23073114636,1.2606468514157436,PA,65000,17.28,6 years,Liberty CDS inc,732,D,MORTGAGE,2,769.7,15.65,Feb-2010,22000,8,small_business,23429,56.1,D4,36 months,Start up for Communications company splitting from 11 year company,14,Not Verified,191xx,27734.23073114636,22000,5700.8,33.429999829678,0,0,Jan-2013,22000,21925
442923,Fully Paid,2010,1,64,11.915126625598905,0,0,0,NA,12411.6288467707,12411.6288467707,1.24116288467707,TX,165000,17.43,< 1 year,NA,732,D,MORTGAGE,2,344.76,14.61,Jan-2010,10000,20,small_business,114393,46.6,D1,36 months,PappaK,51,Not Verified,770xx,12411.6288467707,10000,2411.63,0,0,0,Feb-2013,10000,10000
474351,Fully Paid,2010,1,64,3.671457905544148,0,0,0,NA,4559.705826733901,4559.705826733901,1.1399264566834753,MN,14400,4.92,< 1 year,Prostaff,682,D,RENT,1,137.91,14.61,Jan-2010,4000,4,debt_consolidation,1737,48.2,D1,36 months,loanish,4,Not Verified,563xx,4559.705826733901,4000,544.71,15.000000001787,0,0,Mar-2011,4000,4000
421199,Fully Paid,2010,1,68,6.335386721423682,0,0,1,NA,15720.0529290351,15720.0529290351,1.122860923502507,MT,55000,9.19,3 years,Verizon Wireless,697,C,MORTGAGE,3,473.21,13.22,Jan-2010,14000,10,debt_consolidation,8262,54.7,C2,36 months,Personal,21,Not Verified,597xx,15720.0529290351,14000,1720.05,0,0,0,Mar-2011,14000,14000
476557,Charged Off,2010,0,56,24.16700889801506,0,0,0,collection,28865.18,21892.59,0.8757036,MI,140000,2.47,< 1 year,NA,747,E,OWN,0,896.19,17.39,Jan-2010,25000,3,small_business,14556,94.5,E4,36 months,Advocate business expansion,16,Not Verified,488xx,28865.18,5692.31,3256.09,0,19916.78,6972.59,Dec-2010,25000,20677.34977751505
477037,Fully Paid,2010,1,70,11.838466803559205,1,0,0,NA,9048.8684967552,9048.8684967552,1.1601113457378462,AL,42000,19,10+ years,Sleep Disorder Center of AL,702,B,MORTGAGE,2,261.04,12.53,Jan-2010,7800,6,debt_consolidation,0,0,B5,36 months,Consolidation,26,Not Verified,350xx,9048.8684967552,7800,1248.87,0,0,0,Oct-2011,7800,7800
477041,Fully Paid,2010,1,71,10.420260095824778,0,0,0,NA,10657.2624035286,10657.2624035286,1.1841402670587333,NY,30000,9.48,< 1 year,NA,737,B,RENT,0,299.7,12.18,Jan-2010,9000,3,debt_consolidation,4105,57.8,B4,36 months,Pay off credit cards & student loans,13,Not Verified,136xx,10657.2624035286,9000,1657.26,0,0,0,May-2012,9000,8975
477015,Fully Paid,2010,1,71,7.000684462696783,0,0,0,NA,23976.87042009189,23976.87042009189,1.1988435210045945,CA,56000,13.5,5 years,DEFENSE LANGUAGE INSTITUTE,727,B,RENT,0,666,12.18,Jan-2010,20000,9,debt_consolidation,21771,63.7,B4,36 months,consilidation,19,Verified,939xx,23976.87042009189,20000,3976.87,0,0,0,Feb-2013,20000,19815.70167187085
460277,Charged Off,2010,0,59,5.25119780971937,0,0,0,collection,18189.01,18180.5,0.7575208333333333,NJ,150000,14.45,2 years,Barclay Card US,717,E,MORTGAGE,1,847.9,16.35,Jan-2010,24000,6,small_business,3539,36.5,E1,36 months,Business Booster Loan,9,Not Verified,080xx,18189.01,9398.01,7908.4,42.369496402854,840.23,8.51,Aug-2012,24000,22775
477000,Fully Paid,2010,1,71,7.586584531143052,0,0,0,NA,27340.951427375898,27340.951427375898,1.1887370185815607,CA,60000,12.34,2 years,BAE Systems,732,B,RENT,1,765.9,12.18,Jan-2010,23000,8,debt_consolidation,3075,28,B4,36 months,Harworking Skilled Welder,21,Verified,941xx,27340.951427375898,23000,4340.95,0,0,0,Jun-2012,23000,22419.314693186378
477008,Fully Paid,2010,1,70,26.67214236824093,1,0,1,NA,10766.392110595,10766.392110595,1.0766392110595,TX,60000,14.36,3 years,JP Morgan Chase,702,B,MORTGAGE,2,334.67,12.53,Jan-2010,10000,11,debt_consolidation,8892,25.5,B5,36 months,Debt consol,38,Not Verified,752xx,10766.392110595,10000,766.39,0,0,0,Oct-2010,10000,10000
476992,Fully Paid,2010,1,74,5.084188911704312,0,0,0,NA,10629.004787859298,10629.004787859298,1.1810005319843664,OH,50000,14.88,5 years,Fairlawn Fire Department,747,B,MORTGAGE,4,295.24,11.14,Jan-2010,9000,10,debt_consolidation,546,3.7,B1,36 months,Consolidation,19,Not Verified,443xx,10629.004787859298,9000,1629,0,0,0,Feb-2013,9000,9000
476983,Fully Paid,2010,1,73,8.914442162902121,0,0,0,NA,19776.3406259365,19776.3406259365,1.163314154466853,TX,52500,21.53,3 years,RVi Planning,742,B,RENT,0,560.47,11.48,Jan-2010,17000,7,debt_consolidation,16285,41.3,B2,36 months,Debt Consolidation (Get Out From Under Citi),20,Not Verified,770xx,19776.3406259365,17000,2776.34,0,0,0,Feb-2012,17000,17000
476976,Fully Paid,2010,1,56,23.419575633127995,1,0,0,NA,6452.767455432309,6452.767455432309,1.2905534910864618,TX,70000,15.34,3 years,Main Street-Santa Ana llc,697,E,RENT,3,179.24,17.39,Jan-2010,5000,11,small_business,1837,31.7,E4,36 months,Opportunity to Grow,19,Not Verified,797xx,6452.767455432309,5000,1452.77,0,0,0,Feb-2013,5000,5000
476966,Charged Off,2010,0,62,11.3347022587269,0,0,0,no_recovery,1740.78,1740.78,0.0696312,NJ,240000,14.72,< 1 year,American Home Bank,697,D,MORTGAGE,3,870.39,15.31,Jan-2010,25000,14,home_improvement,28813,44.9,D3,36 months,Kitchen RENO,27,Not Verified,080xx,1740.78,1109.78,630.54,0,0.46,0,Apr-2010,25000,22125
476975,Fully Paid,2010,1,69,5.084188911704312,0,0,0,NA,12108.4430185012,12108.4430185012,1.21084430185012,CA,48000,16.18,3 years,Coca cola enterprise,702,C,RENT,0,336.34,12.87,Jan-2010,10000,5,debt_consolidation,5029,58.5,C1,36 months,el01,18,Not Verified,913xx,12108.4430185012,10000,2108.44,0,0,0,Feb-2013,10000,10000
411477,Fully Paid,2010,1,66,11.3347022587269,1,0,0,NA,17542.322092617,17542.322092617,1.2182168119872916,NH,75000,16.24,4 years,Best Ford Inc,682,C,MORTGAGE,3,491.58,13.92,Jan-2010,14400,11,debt_consolidation,9950,58.9,C4,36 months,Debt consolidation,30,Not Verified,030xx,17542.322092617,14400,3142.32,0,0,0,Jul-2012,14400,14400
475220,Fully Paid,2010,1,63,9.25119780971937,1,1,0,NA,12054.4063348504,12054.4063348504,1.1213401241721304,CA,38000,22.45,1 year,"Wagner & Company, CPA",672,D,MORTGAGE,1,372.44,14.96,Jan-2010,10750,9,debt_consolidation,15146,77.3,D2,36 months,Consolidate Debt,18,Not Verified,958xx,12054.4063348504,10750,1304.41,0,0,0,Jan-2011,10750,10725
476939,Fully Paid,2010,1,77,24.503764544832308,1,0,0,NA,2226.2113072175,2226.2113072175,1.1131056536087498,FL,40800,6.06,< 1 year,NA,737,A,MORTGAGE,1,62.44,7.74,Jan-2010,2000,15,debt_consolidation,37804,21.4,A3,36 months,great,42,Not Verified,347xx,2226.2113072175,2000,226.21,0,0,0,Apr-2012,2000,2000
476853,Fully Paid,2010,1,60,17.916495550992472,1,0,0,NA,17929.690937918298,17929.690937918298,1.280692209851307,NY,40400,19.16,10+ years,JP Morgan Chase,662,D,RENT,1,492.21,16,Jan-2010,14000,10,debt_consolidation,11018,82.2,D5,36 months,Debt Consolidation,15,Not Verified,113xx,17929.690937918298,14000,3929.69,0,0,0,Mar-2013,14000,13964.974208474108
476558,Fully Paid,2010,1,69,10.001368925393566,1,0,0,NA,11951.8080991247,11951.8080991247,1.19518080991247,CA,85000,6.23,3 years,"Apple, Inc",697,C,RENT,0,336.34,12.87,Jan-2010,10000,11,debt_consolidation,2906,23.2,C1,36 months,Loan Refinance,15,Verified,941xx,11951.8080991247,10000,1951.81,0,0,0,May-2012,10000,10000
476780,Charged Off,2010,0,67,9.418206707734429,1,0,0,collection,5798.31,5519.6430000029,0.3999741304349928,NY,57600,17.5,2 years,Midtown Bar & Restaurant LLC,687,C,RENT,1,468.77,13.57,Jan-2010,13800,6,debt_consolidation,15365,70.2,C3,36 months,"Consolidate Credit Cards, Never Missed a Payment!",29,Not Verified,101xx,5798.31,2726.84,1522.51,0,1548.96,278.6669999971,Dec-2010,13800,13775
476720,Charged Off,2010,0,57,11.838466803559205,1,0,0,collection,15419.18,14076.882000000001,0.5630752800000001,NY,55000,9.36,4 years,FMV Opinions,717,E,RENT,0,891.86,17.04,Jan-2010,25000,9,small_business,6049,90.3,E3,36 months,Eco-Friendly Clothing Design,12,Not Verified,112xx,15419.18,7598.75,3985.68,0,3834.75,1342.2979999999998,Mar-2011,25000,22832.27
476706,Fully Paid,2010,1,76,14.25325119780972,0,0,0,NA,10242.1617430369,10242.1617430369,1.1380179714485446,NY,48000,7.13,10+ years,bradco supply,767,A,RENT,0,284.5,8.59,Jan-2010,9000,7,debt_consolidation,5276,73.3,A4,36 months,nelson's  touch,27,Not Verified,112xx,10242.1617430369,9000,1242.16,0,0,0,Feb-2013,9000,8975
476404,Charged Off,2010,0,65,11.085557837097879,0,0,0,collection,10658.49,9697.175500007299,0.6379720723689013,WA,43000,17.19,< 1 year,Quorum Review IRB,702,C,RENT,2,521.45,14.26,Jan-2010,15200,14,debt_consolidation,18944,97.6,C5,36 months,CC Loan,24,Not Verified,980xx,10658.49,4505.54,2830.97,0,3321.98,961.3144999927,Nov-2011,15200,13189.227408413715
476635,Fully Paid,2010,1,61,6.420260095824777,1,0,0,NA,10076.908186261498,10076.908186261498,1.2596135232826873,MD,28590,6.17,7 years,Baltimore County Public Schools,722,D,RENT,0,279.89,15.65,Jan-2010,8000,3,debt_consolidation,4479,99.5,D4,36 months,bill payoff,3,Not Verified,211xx,10076.908186261498,8000,2076.91,0,0,0,Feb-2013,8000,7975
476142,Charged Off,2010,0,72,17.585215605749486,0,0,0,no_recovery,6626.8,6626.8,0.66268,IL,80000,10.59,3 years,STARCON,722,B,MORTGAGE,3,331.34,11.83,Jan-2010,10000,14,home_improvement,6490,4.9,B3,36 months,Home,36,Not Verified,604xx,6626.8,5096.64,1528.73,0,1.43,0,Nov-2011,10000,9837.67
476626,Fully Paid,2010,1,73,19.67145790554415,0,0,0,NA,17209.899246654102,17209.899246654102,1.1868896032175242,RI,45000,16.77,5 years,"Plourde, Bogue, Moylan + Marino",722,B,MORTGAGE,0,478.05,11.48,Jan-2010,14500,17,debt_consolidation,17449,55.7,B2,36 months,Single mom with too many bills,44,Not Verified,026xx,17209.899246654102,14499.99,2709.9,0,0,0,Feb-2013,14500,14350
449679,Fully Paid,2010,1,71,8.503764544832306,0,0,0,NA,12467.295304991903,12467.295304991903,1.19877839471076,MA,58000,19.7,10+ years,Stop and Shop,712,B,MORTGAGE,1,346.32,12.18,Jan-2010,10400,7,debt_consolidation,7267,46.6,B4,36 months,Consolidation,22,Not Verified,016xx,12467.295304991903,10400,2067.3,0,0,0,Feb-2013,10400,10350
475455,Fully Paid,2010,1,66,11.75359342915811,1,1,0,NA,11798.757880095996,11798.757880095996,1.2290372791766664,MI,90000,13.75,< 1 year,Alticor,677,C,MORTGAGE,2,327.72,13.92,Jan-2010,9600,12,debt_consolidation,12389,46.6,C4,36 months,Pay off my credit cards,20,Not Verified,495xx,11798.757880095996,9600,2198.76,0,0,0,Feb-2013,9600,9575
476510,Fully Paid,2010,1,66,13.752224503764545,1,0,0,NA,21593.7671141388,21593.7671141388,1.1996537285632665,IL,100000,17.52,7 years,Command Transportation,692,C,OWN,0,614.47,13.92,Jan-2010,18000,9,debt_consolidation,9360,43.7,C4,36 months,Pay off Credit Cards for Good!,26,Not Verified,606xx,21593.7671141388,18000,3593.77,0,0,0,Feb-2012,18000,17975
476500,Charged Off,2010,0,62,12.41889117043121,0,0,0,no_recovery,522.24,522.24,0.104448,CA,126000,12.13,2 years,PONY CONSULTING CORP,702,D,RENT,2,174.08,15.31,Jan-2010,5000,7,small_business,30995,82.6,D3,36 months,BUSINESS LOAN,16,Not Verified,900xx,522.24,335,187,0,0.24,0,May-2010,5000,4951.68
476468,Charged Off,2010,0,74,36.167008898015055,0,0,0,no_recovery,6888.84,6888.84,0.459256,FL,89000,3.76,10+ years,broward county library,757,B,MORTGAGE,0,492.06,11.14,Jan-2010,15000,7,home_improvement,16001,38.6,B1,36 months,home improvements,25,Not Verified,333xx,6888.84,5248.62,1639.38,0,0.84,0,Apr-2011,15000,14850
458440,Fully Paid,2010,1,61,5.166324435318275,0,0,0,NA,20348.7180018806,20348.7180018806,1.2112332143976547,IL,80000,23.65,1 year,Robomodo,672,D,RENT,2,587.77,15.65,Jan-2010,16800,9,debt_consolidation,19333,61.2,D4,36 months,For the future,13,Not Verified,606xx,20348.7180018806,16800,3548.72,0,0,0,Jan-2012,16800,16800
474649,Fully Paid,2010,1,72,12.914442162902121,0,0,0,NA,11929.8918738355,11929.8918738355,1.19298918738355,AZ,52000,10.78,4 years,Verizon Wireless,762,B,RENT,1,331.34,11.83,Jan-2010,10000,3,debt_consolidation,12356,52.6,B3,36 months,Taptastic,11,Verified,850xx,11929.8918738355,10000,1929.89,0,0,0,Jan-2013,10000,9950
476408,Fully Paid,2010,1,67,6.505133470225872,1,1,0,NA,5548.979395574201,5548.979395574201,1.1097958791148401,CA,22800,10.95,4 years,Ulta Salon & Cosmetics,677,C,RENT,1,169.85,13.57,Jan-2010,5000,6,debt_consolidation,1559,45.9,C3,36 months,Fresh Start,21,Not Verified,944xx,5548.979395574201,5000,548.98,0,0,0,Jan-2011,5000,5000
476369,Fully Paid,2010,1,54,3.3347022587268995,1,0,0,NA,7000.3781843701,7000.3781843701,1.250067532923232,MN,18000,9.8,1 year,Jimmy Johns,682,F,RENT,0,202.7,18.09,Jan-2010,5600,7,small_business,0,0,F1,36 months,The Golden Bubbles are recording a record,13,Not Verified,554xx,7000.3781843701,5600,1400.38,0,0,0,Nov-2011,5600,5575
476088,Fully Paid,2010,1,67,32.99931553730322,1,0,0,NA,7568.7044764587,7568.7044764587,1.0512089550637083,CA,85000,6.45,10+ years,Lawrence Livermore National Security LLC,692,C,MORTGAGE,0,244.58,13.57,Jan-2010,7200,4,debt_consolidation,7983,43.6,C3,36 months,Out from Under,14,Not Verified,945xx,7568.7044764587,7200,368.7,0,0,0,Feb-2011,7200,7150
476343,Fully Paid,2010,1,71,21.67008898015058,0,0,0,NA,29970.738122634702,29970.738122634702,1.1988295249053882,VA,116000,16.99,10+ years,American Service Center LLC,737,B,MORTGAGE,0,832.5,12.18,Jan-2010,25000,16,debt_consolidation,32446,56.1,B4,36 months,Fresh Start,39,Not Verified,201xx,29970.738122634702,24999.99,4970.75,0,0,0,Feb-2013,25000,24736.62
475929,Fully Paid,2010,1,63,3.586584531143053,0,0,0,NA,10193.0257629069,10193.0257629069,1.1019487311250702,CA,14400,0.08,< 1 year,Pizza Hut,742,D,OWN,6,320.47,14.96,Jan-2010,9250,3,debt_consolidation,5,0.2,D2,36 months,paying off car loan,5,Not Verified,925xx,10193.0257629069,9250,943.03,0,0,0,Nov-2010,9250,9200
476207,Fully Paid,2010,1,73,15.50444900752909,0,0,0,NA,24709.7299253866,24709.7299253866,1.0189579350674887,MI,142000,1.27,10+ years,Dept of Homeland Security,777,B,OWN,2,799.49,11.48,Jan-2010,24250,6,home_improvement,7345,17.3,B2,36 months,Housing Market is Rebounding - Go USA,17,Not Verified,481xx,24709.7299253866,24250,459.73,0,0,0,Apr-2010,24250,24125
476202,Fully Paid,2010,1,73,6.839151266255989,0,0,0,NA,5934.5554871933,5934.5554871933,1.18691109743866,CA,48000,14.57,8 years,"PPC Construction, Inc.",727,B,RENT,0,164.85,11.48,Jan-2010,5000,16,debt_consolidation,7479,42.7,B2,36 months,operation debt free,20,Not Verified,900xx,5934.5554871933,5000,934.56,0,0,0,Feb-2013,5000,4900
476194,Fully Paid,2010,1,67,4.837782340862423,0,0,0,NA,7949.413560827098,7949.413560827098,1.2229867016657074,NY,75000,3.52,2 years,Firstborn Multimedia,682,C,RENT,0,220.8,13.57,Jan-2010,6500,7,debt_consolidation,6228,68.4,C3,36 months,"Pay off Debit, then Start a Business",9,Not Verified,100xx,7949.413560827098,6500,1449.41,0,0,0,Jan-2013,6500,6500
473822,Fully Paid,2010,1,75,17.503080082135522,1,0,0,NA,16326.0582574762,16326.0582574762,1.1259350522397378,MD,51000,10.96,10+ years,USPS,777,A,MORTGAGE,0,460.69,8.94,Jan-2010,14500,12,debt_consolidation,1461,3.1,A5,36 months,Lower Interest,39,Not Verified,217xx,16326.0582574762,14500,1826.06,0,0,0,Feb-2012,14500,14325
476104,Fully Paid,2010,1,69,16.418891170431213,0,0,0,NA,29371.4042109398,29371.4042109398,1.2111919262243216,CA,135000,15.84,< 1 year,NA,737,C,RENT,0,815.61,12.87,Jan-2010,24250,7,debt_consolidation,26215,94.6,C1,36 months,Debt Consolidation,32,Not Verified,920xx,29371.4042109398,24249.99,5121.42,0,0,0,Jan-2013,24250,23249.9952218119
476093,Fully Paid,2010,1,75,10.168377823408624,0,0,1,NA,6863.174429251801,6863.174429251801,1.1438624048753,WI,32560,11.24,8 years,Ho-chunk casino,732,A,OWN,1,190.63,8.94,Jan-2010,6000,10,home_improvement,3619,10.6,A5,36 months,personal,27,Not Verified,539xx,6863.174429251801,6000,863.17,0,0,0,Feb-2013,6000,5975
474007,Fully Paid,2010,1,74,26.83915126625599,1,1,0,NA,17715.614672516298,17715.614672516298,1.181040978167753,GA,95000,24.87,5 years,"AirSpecialists, Inc",747,B,MORTGAGE,0,492.06,11.14,Jan-2010,15000,14,home_improvement,50662,14.8,B1,36 months,Stop Gap Loan,25,Verified,301xx,17715.614672516298,14999.99,2715.62,0,0,0,Jan-2013,15000,14975
475642,Fully Paid,2010,1,63,18.587268993839835,0,0,0,NA,22450.6425522132,22450.6425522132,1.2472579195674,TX,325000,11.1,10+ years,"MD On Call, PA",692,D,MORTGAGE,1,623.61,14.96,Jan-2010,18000,12,debt_consolidation,105104,95.4,D2,36 months,Well Established Physician,30,Not Verified,752xx,22450.6425522132,18000,4450.65,0,0,0,Jan-2013,18000,17975
476078,Fully Paid,2010,1,76,14.08624229979466,0,0,0,NA,9621.2147333331,9621.2147333331,1.0690238592592334,UT,35000,6.62,< 1 year,YMCA of Greater Salt Lake,752,A,RENT,1,284.5,8.59,Jan-2010,9000,11,debt_consolidation,8829,43.5,A4,36 months,Free to BE Me!,28,Not Verified,840xx,9621.2147333331,9000,621.21,0,0,0,Dec-2010,9000,9000
476054,Fully Paid,2010,1,72,9.166324435318275,1,1,0,NA,14315.1990316501,14315.1990316501,1.1929332526375083,MO,66000,13.36,3 years,Salt River Community,722,B,RENT,2,397.61,11.83,Jan-2010,12000,16,debt_consolidation,20602,41.5,B3,36 months,PAY OFF CARDS!!,21,Not Verified,634xx,14315.1990316501,12000,2315.2,0,0,0,Jan-2013,12000,11975
475995,Fully Paid,2010,1,73,9.418206707734429,1,0,0,NA,7055.1151612826,7055.1151612826,1.1758525268804332,MD,60000,9.34,3 years,United States Pharmacopeia,712,B,MORTGAGE,1,197.82,11.48,Jan-2010,6000,13,home_improvement,4162,27.6,B2,36 months,New Homeowner need new flooring,33,Not Verified,208xx,7055.1151612826,6000,1055.12,0,0,0,Jun-2012,6000,6000
475991,Fully Paid,2010,1,74,10.08624229979466,0,0,0,NA,11727.2127833308,11727.2127833308,1.17272127833308,NY,80000,4.68,5 years,OMD,732,B,RENT,0,328.04,11.14,Jan-2010,10000,11,debt_consolidation,10422,56,B1,36 months,Advertising professional trying for a clean slate!,25,Not Verified,100xx,11727.2127833308,10000,1727.21,0,0,0,Jul-2012,10000,9900
475985,Fully Paid,2010,1,64,6.168377823408624,0,0,0,NA,17376.296969284103,17376.296969284103,1.241164069234579,GA,40000,16.89,< 1 year,RouteMatch,687,D,RENT,0,482.66,14.61,Jan-2010,14000,7,debt_consolidation,21668,87.4,D1,36 months,"Graduated from GT, got a stable job, now it's time to pay off my debt!",10,Not Verified,303xx,17376.296969284103,14000,3376.3,0,0,0,Jan-2013,14000,13975
474393,Fully Paid,2010,1,54,14.001368925393566,0,0,0,NA,32210.4136023894,32210.4136023894,1.288416544095576,FL,106000,16.37,5 years,REEVES IMPORT MOTORCARS,672,F,MORTGAGE,2,904.88,18.09,Jan-2010,25000,10,debt_consolidation,22792,76.7,F1,36 months,DEBT CONSOLIDATION,30,Not Verified,335xx,32210.4136023894,25000,7210.41,0,0,0,Jun-2012,25000,24730.159546243907
475969,Fully Paid,2010,1,67,10.25325119780972,1,1,0,NA,3540.13,3540.13,1.0114657142857144,CO,60000,15.06,< 1 year,Colorado Home Funding,677,C,RENT,2,118.89,13.57,Jan-2010,3500,17,debt_consolidation,24235,38,C3,36 months,Consolidating before APR Changes!,48,Not Verified,802xx,3540.13,3500,40.13,0,0,0,Mar-2010,3500,3500
